"Seconds"	"AnalogResistanceExt_1"	"AnalogResistanceExt_2"
831.4	2443	10392
831.6	2441	10374
831.8	2443	10393
832.0	2440	10375
832.2	2441	10356
832.4	2439	10356
832.6	2445	10393
832.8	2443	10393
833.0	2441	10374
833.2	2441	10374
833.4	2441	10392
833.6	2443	10392
833.8	2441	10374
834.0	2443	10393
834.2	2441	10392
834.4	2443	10411
834.6	2441	10374
834.8	2443	10393
835.0	2443	10393
835.2	2441	10356
835.4	2443	10393
835.6	2443	10393
835.8	2440	10375
836.0	2440	10375
836.2	2441	10374
836.4	2439	10374
836.6	2441	10392
836.8	2441	10392
837.0	2443	10411
837.2	2445	10411
837.4	2445	10411
837.6	2443	10393
837.8	2443	10410
838.0	2440	10375
838.2	2440	10375
838.4	2440	10375
838.6	2440	10393
838.8	2440	10375
839.0	2440	10393
839.2	2440	10375
839.4	2440	10393
839.6	2443	10411
839.8	2443	10393
840.0	2443	10411
840.2	2443	10411
840.4	2444	10431
840.6	2443	10393
840.8	2443	10411
841.0	2438	10375
841.2	2440	10393
841.4	2439	10356
841.6	2440	10375
841.8	2440	10375
842.0	2438	10375
842.2	2438	10357
842.4	2440	10375
842.6	2440	10393
842.8	2440	10393
843.0	2443	10411
843.2	2441	10374
843.4	2439	10374
843.6	2439	10356
843.8	2440	10393
844.0	2438	10375
844.2	2440	10375
844.4	2440	10375
844.6	2440	10393
844.8	2438	10375
845.0	2436	10338
845.2	2438	10375
845.4	2443	10393
845.6	2443	10411
845.8	2439	10356
846.0	2441	10392
846.2	2440	10393
846.4	2440	10393
846.6	2440	10393
846.8	2440	10393
847.0	2438	10357
847.2	2436	10356
847.4	2438	10357
847.6	2440	10375
847.8	2438	10375
848.0	2438	10357
848.2	2440	10375
848.4	2438	10375
848.6	2442	10413
848.8	2439	10374
849.0	2440	10393
849.2	2440	10375
849.4	2442	10413
849.6	2442	10395
849.8	2439	10374
850.0	2441	10414
850.2	2438	10375
850.4	2436	10356
850.6	2438	10375
850.8	2436	10356
851.0	2438	10357
851.2	2438	10375
851.4	2440	10393
851.6	2442	10413
851.8	2438	10375
852.0	2440	10393
852.2	2436	10356
852.4	2439	10374
852.6	2438	10375
852.8	2440	10393
853.0	2437	10377
853.2	2435	10357
853.4	2438	10375
853.6	2440	10393
853.8	2435	10357
854.0	2435	10357
854.2	2436	10338
854.4	2436	10356
854.6	2438	10393
854.8	2438	10393
855.0	2438	10375
855.2	2438	10375
855.4	2438	10375
855.6	2438	10375
855.8	2438	10393
856.0	2437	10377
856.2	2438	10357
856.4	2435	10357
856.6	2439	10377
856.8	2437	10377
857.0	2437	10377
857.2	2435	10357
857.4	2438	10375
857.6	2439	10395
857.8	2436	10338
858.0	2438	10375
858.2	2438	10375
858.4	2438	10375
858.6	2435	10357
858.8	2438	10393
859.0	2435	10357
859.2	2435	10357
859.4	2435	10340
859.6	2439	10395
859.8	2440	10393
860.0	2435	10357
860.2	2434	10320
860.4	2437	10377
860.6	2437	10377
860.8	2438	10375
861.0	2435	10357
861.2	2438	10357
861.4	2439	10395
861.6	2438	10393
861.8	2435	10375
862.0	2437	10359
862.2	2435	10357
862.4	2435	10357
862.6	2437	10395
862.8	2435	10357
863.0	2437	10377
863.2	2435	10375
863.4	2435	10375
863.6	2437	10395
863.8	2438	10375
864.0	2435	10357
864.2	2436	10356
864.4	2438	10393
864.6	2435	10375
864.8	2435	10357
865.0	2435	10340
865.2	2433	10357
865.4	2435	10357
865.6	2435	10357
865.8	2435	10357
866.0	2437	10377
866.2	2437	10377
866.4	2435	10375
866.6	2435	10357
866.8	2435	10375
867.0	2435	10359
867.2	2435	10357
867.4	2435	10377
867.6	2437	10395
867.8	2433	10357
868.0	2433	10340
868.2	2433	10322
868.4	2433	10340
868.6	2435	10375
868.8	2433	10340
869.0	2433	10357
869.2	2435	10357
869.4	2433	10357
869.6	2437	10377
869.8	2435	10375
870.0	2433	10340
870.2	2435	10375
870.4	2435	10357
870.6	2435	10375
870.8	2433	10340
871.0	2433	10357
871.2	2433	10340
871.4	2433	10340
871.6	2435	10357
871.8	2431	10320
872.0	2433	10340
872.2	2433	10340
872.4	2434	10356
872.6	2431	10338
872.8	2435	10375
873.0	2433	10357
873.2	2435	10375
873.4	2433	10357
873.6	2433	10357
873.8	2433	10340
874.0	2433	10340
874.2	2435	10359
874.4	2433	10340
874.6	2433	10357
874.8	2430	10340
875.0	2433	10340
875.2	2433	10340
875.4	2433	10357
875.6	2433	10357
875.8	2435	10377
876.0	2430	10340
876.2	2433	10357
876.4	2433	10375
876.6	2433	10375
876.8	2430	10340
877.0	2430	10322
877.2	2430	10340
877.4	2433	10340
877.6	2433	10357
877.8	2430	10341
878.0	2430	10322
878.2	2430	10340
878.4	2433	10357
878.6	2433	10357
878.8	2433	10357
879.0	2430	10340
879.2	2435	10377
879.4	2433	10357
879.6	2430	10340
879.8	2432	10341
880.0	2430	10340
880.2	2430	10340
880.4	2433	10357
880.6	2433	10357
880.8	2430	10340
881.0	2432	10359
881.2	2430	10340
881.4	2433	10357
881.6	2433	10357
881.8	2433	10357
882.0	2430	10340
882.2	2433	10357
882.4	2430	10340
882.6	2433	10357
882.8	2432	10359
883.0	2430	10341
883.2	2432	10341
883.4	2432	10359
883.6	2430	10340
883.8	2428	10322
884.0	2428	10322
884.2	2428	10340
884.4	2430	10357
884.6	2432	10359
884.8	2432	10377
885.0	2428	10322
885.2	2435	10377
885.4	2432	10359
885.6	2430	10357
885.8	2430	10341
886.0	2430	10341
886.2	2428	10322
886.4	2432	10359
886.6	2432	10377
886.8	2432	10359
887.0	2430	10341
887.2	2428	10340
887.4	2432	10359
887.6	2430	10340
887.8	2430	10357
888.0	2428	10322
888.2	2432	10359
888.4	2432	10359
888.6	2432	10377
888.8	2430	10341
889.0	2428	10322
889.2	2430	10341
889.4	2430	10341
889.6	2428	10322
889.8	2428	10322
890.0	2428	10322
890.2	2428	10322
890.4	2430	10340
890.6	2430	10359
890.8	2430	10340
891.0	2428	10322
891.2	2428	10340
891.4	2430	10359
891.6	2428	10340
891.8	2428	10340
892.0	2426	10304
892.2	2428	10304
892.4	2428	10340
892.6	2428	10322
892.8	2428	10322
893.0	2428	10322
893.2	2426	10322
893.4	2428	10340
893.6	2430	10359
893.8	2432	10359
894.0	2427	10323
894.2	2430	10359
894.4	2430	10341
894.6	2432	10359
894.8	2427	10323
895.0	2430	10341
895.2	2427	10323
895.4	2428	10322
895.6	2430	10359
895.8	2428	10322
896.0	2426	10322
896.2	2428	10340
896.4	2426	10320
896.6	2428	10322
896.8	2428	10340
897.0	2426	10322
897.2	2428	10322
897.4	2428	10340
897.6	2428	10340
897.8	2428	10322
898.0	2426	10304
898.2	2426	10304
898.4	2427	10341
898.6	2428	10340
898.8	2423	10286
899.0	2426	10322
899.2	2427	10323
899.4	2427	10341
899.6	2426	10322
899.8	2430	10359
900.0	2427	10323
900.2	2426	10322
900.4	2426	10320
900.6	2428	10340
900.8	2426	10322
901.0	2426	10304
901.2	2426	10304
901.4	2426	10304
901.6	2428	10340
901.8	2427	10323
902.0	2423	10304
902.2	2426	10322
902.4	2426	10322
902.6	2427	10341
902.8	2426	10322
903.0	2425	10323
903.2	2427	10341
903.4	2427	10341
903.6	2427	10341
903.8	2427	10323
904.0	2427	10323
904.2	2425	10323
904.4	2427	10341
904.6	2426	10340
904.8	2427	10341
905.0	2426	10304
905.2	2425	10323
905.4	2427	10359
905.6	2426	10322
905.8	2426	10322
906.0	2423	10304
906.2	2425	10341
906.4	2426	10322
906.6	2426	10322
906.8	2423	10304
907.0	2423	10304
907.2	2425	10323
907.4	2423	10304
907.6	2426	10322
907.8	2425	10323
908.0	2425	10323
908.2	2427	10341
908.4	2427	10359
908.6	2423	10304
908.8	2423	10322
909.0	2425	10323
909.2	2426	10340
909.4	2427	10341
909.6	2426	10322
909.8	2421	10286
910.0	2423	10304
910.2	2423	10304
910.4	2423	10304
910.6	2426	10322
910.8	2423	10286
911.0	2421	10286
911.2	2423	10304
911.4	2423	10304
911.6	2426	10322
911.8	2423	10322
912.0	2423	10286
912.2	2427	10341
912.4	2423	10304
912.6	2427	10341
912.8	2421	10286
913.0	2423	10304
913.2	2422	10305
913.4	2425	10323
913.6	2423	10304
913.8	2422	10305
914.0	2422	10305
914.2	2423	10286
914.4	2425	10341
914.6	2423	10322
914.8	2423	10322
915.0	2423	10304
915.2	2423	10304
915.4	2423	10304
915.6	2423	10304
915.8	2421	10286
916.0	2421	10286
916.2	2421	10286
916.4	2421	10286
916.6	2421	10304
916.8	2421	10286
917.0	2422	10305
917.2	2421	10286
917.4	2423	10304
917.6	2423	10304
917.8	2423	10322
918.0	2421	10286
918.2	2423	10304
918.4	2423	10304
918.6	2421	10304
918.8	2422	10305
919.0	2422	10305
919.2	2420	10287
919.4	2421	10304
919.6	2422	10323
919.8	2421	10286
920.0	2421	10304
920.2	2425	10323
920.4	2418	10286
920.6	2420	10305
920.8	2420	10287
921.0	2421	10304
921.2	2420	10305
921.4	2422	10305
921.6	2422	10323
921.8	2422	10323
922.0	2425	10323
922.2	2420	10287
922.4	2422	10305
922.6	2420	10287
922.8	2422	10323
923.0	2422	10323
923.2	2420	10305
923.4	2420	10305
923.6	2420	10305
923.8	2421	10286
924.0	2422	10323
924.2	2422	10305
924.4	2422	10305
924.6	2422	10305
924.8	2422	10323
925.0	2420	10305
925.2	2418	10286
925.4	2422	10305
925.6	2422	10323
925.8	2418	10268
926.0	2420	10287
926.2	2420	10305
926.4	2421	10286
926.6	2422	10323
926.8	2420	10305
927.0	2422	10323
927.2	2420	10305
927.4	2418	10304
927.6	2421	10286
927.8	2422	10323
928.0	2418	10268
928.2	2420	10305
928.4	2420	10287
928.6	2422	10305
928.8	2420	10287
929.0	2420	10287
929.2	2420	10287
929.4	2418	10286
929.6	2422	10323
929.8	2420	10305
930.0	2422	10323
930.2	2421	10304
930.4	2420	10305
930.6	2420	10305
930.8	2424	10342
931.0	2417	10287
931.2	2417	10287
931.4	2417	10287
931.6	2420	10305
931.8	2419	10306
932.0	2420	10287
932.2	2417	10287
932.4	2420	10305
932.6	2420	10305
932.8	2422	10324
933.0	2422	10324
933.2	2420	10305
933.4	2422	10342
933.6	2422	10306
933.8	2422	10323
934.0	2417	10287
934.2	2420	10305
934.4	2419	10306
934.6	2420	10305
934.8	2413	10251
935.0	2417	10287
935.2	2417	10287
935.4	2418	10286
935.6	2422	10324
935.8	2420	10305
936.0	2420	10305
936.2	2420	10305
936.4	2420	10305
936.6	2419	10306
936.8	2420	10305
937.0	2419	10306
937.2	2419	10306
937.4	2419	10306
937.6	2420	10287
937.8	2417	10270
938.0	2417	10270
938.2	2415	10270
938.4	2417	10287
938.6	2420	10305
938.8	2417	10305
939.0	2417	10305
939.2	2417	10287
939.4	2420	10323
939.6	2417	10287
939.8	2420	10305
940.0	2417	10287
940.2	2415	10287
940.4	2416	10251
940.6	2419	10306
940.8	2417	10289
941.0	2417	10289
941.2	2417	10289
941.4	2419	10306
941.6	2417	10305
941.8	2419	10306
942.0	2417	10305
942.2	2419	10324
942.4	2419	10324
942.6	2417	10289
942.8	2415	10270
943.0	2415	10270
943.2	2419	10306
943.4	2419	10324
943.6	2417	10287
943.8	2417	10287
944.0	2415	10270
944.2	2417	10305
944.4	2417	10305
944.6	2417	10287
944.8	2417	10305
945.0	2415	10270
945.2	2417	10305
945.4	2417	10305
945.6	2417	10289
945.8	2415	10270
946.0	2417	10305
946.2	2416	10268
946.4	2416	10286
946.6	2415	10270
946.8	2417	10305
947.0	2417	10305
947.2	2417	10287
947.4	2413	10270
947.6	2417	10289
947.8	2414	10289
948.0	2415	10287
948.2	2417	10289
948.4	2417	10289
948.6	2415	10270
948.8	2417	10287
949.0	2417	10289
949.2	2415	10270
949.4	2417	10289
949.6	2417	10289
949.8	2417	10289
950.0	2417	10289
950.2	2415	10270
950.4	2413	10270
950.6	2417	10306
950.8	2415	10287
951.0	2415	10270
951.2	2417	10306
951.4	2419	10306
951.6	2415	10287
951.8	2415	10270
952.0	2413	10252
952.2	2413	10270
952.4	2415	10287
952.6	2415	10287
952.8	2415	10287
953.0	2415	10270
953.2	2411	10251
953.4	2413	10252
953.6	2414	10289
953.8	2415	10270
954.0	2418	10308
954.2	2413	10270
954.4	2414	10289
954.6	2413	10252
954.8	2415	10270
955.0	2413	10252
955.2	2415	10287
955.4	2414	10289
955.6	2413	10270
955.8	2418	10325
956.0	2417	10306
956.2	2413	10270
956.4	2414	10289
956.6	2413	10270
956.8	2414	10271
957.0	2414	10271
957.2	2413	10252
957.4	2414	10289
957.6	2414	10271
957.8	2414	10289
958.0	2413	10252
958.2	2414	10306
958.4	2411	10251
958.6	2413	10270
958.8	2417	10306
959.0	2414	10289
959.2	2414	10271
959.4	2414	10289
959.6	2414	10271
959.8	2414	10289
960.0	2414	10271
960.2	2414	10289
960.4	2416	10308
960.6	2412	10271
960.8	2414	10271
961.0	2414	10271
961.2	2417	10306
961.4	2413	10270
961.6	2410	10252
961.8	2414	10271
962.0	2416	10290
962.2	2416	10308
962.4	2414	10289
962.6	2414	10289
962.8	2413	10270
963.0	2410	10234
963.2	2414	10289
963.4	2410	10252
963.6	2414	10271
963.8	2410	10252
964.0	2413	10270
964.2	2410	10270
964.4	2410	10252
964.6	2410	10270
964.8	2408	10234
965.0	2413	10270
965.2	2409	10233
965.4	2409	10233
965.6	2413	10270
965.8	2408	10234
966.0	2410	10252
966.2	2413	10270
966.4	2410	10252
966.6	2411	10251
966.8	2409	10233
967.0	2410	10252
967.2	2408	10234
967.4	2413	10270
967.6	2410	10252
967.8	2409	10233
968.0	2413	10270
968.2	2409	10233
968.4	2406	10216
968.6	2408	10234
968.8	2410	10234
969.0	2410	10234
969.2	2410	10252
969.4	2410	10234
969.6	2410	10252
969.8	2408	10234
970.0	2410	10270
970.2	2410	10252
970.4	2410	10252
970.6	2409	10233
970.8	2412	10271
971.0	2412	10271
971.2	2408	10234
971.4	2410	10252
971.6	2408	10234
971.8	2408	10234
972.0	2409	10253
972.2	2410	10252
972.4	2408	10234
972.6	2409	10216
972.8	2408	10234
973.0	2410	10270
973.2	2410	10252
973.4	2409	10253
973.6	2410	10252
973.8	2412	10289
974.0	2412	10289
974.2	2408	10252
974.4	2408	10234
974.6	2408	10234
974.8	2408	10234
975.0	2406	10216
975.2	2412	10271
975.4	2408	10234
975.6	2409	10253
975.8	2408	10252
976.0	2410	10252
976.2	2410	10252
976.4	2408	10234
976.6	2409	10271
976.8	2412	10271
977.0	2408	10234
977.2	2408	10234
977.4	2409	10253
977.6	2409	10253
977.8	2408	10234
978.0	2408	10234
978.2	2409	10253
978.4	2409	10271
978.6	2408	10234
978.8	2408	10234
979.0	2408	10234
979.2	2409	10271
979.4	2409	10253
979.6	2407	10253
979.8	2407	10253
980.0	2409	10253
980.2	2410	10252
980.4	2408	10252
980.6	2409	10253
980.8	2408	10234
981.0	2409	10253
981.2	2407	10236
981.4	2408	10234
981.6	2408	10234
981.8	2408	10234
982.0	2409	10271
982.2	2408	10252
982.4	2405	10217
982.6	2408	10234
982.8	2405	10234
983.0	2408	10252
983.2	2407	10236
983.4	2407	10253
983.6	2405	10217
983.8	2407	10236
984.0	2409	10254
984.2	2407	10236
984.4	2408	10234
984.6	2407	10236
984.8	2407	10236
985.0	2409	10253
985.2	2405	10234
985.4	2407	10236
985.6	2407	10253
985.8	2409	10271
986.0	2409	10253
986.2	2407	10236
986.4	2407	10253
986.6	2405	10236
986.8	2405	10217
987.0	2407	10236
987.2	2405	10234
987.4	2405	10217
987.6	2405	10217
987.8	2405	10217
988.0	2407	10253
988.2	2405	10234
988.4	2405	10217
988.6	2405	10217
988.8	2408	10252
989.0	2407	10253
989.2	2405	10234
989.4	2407	10253
989.6	2404	10198
989.8	2405	10217
990.0	2407	10253
990.2	2407	10236
990.4	2405	10236
990.6	2405	10218
990.8	2407	10236
991.0	2408	10252
991.2	2409	10271
991.4	2409	10254
991.6	2405	10234
991.8	2407	10253
992.0	2407	10271
992.2	2407	10236
992.4	2403	10234
992.6	2403	10217
992.8	2403	10217
993.0	2403	10199
993.2	2403	10217
993.4	2403	10217
993.6	2405	10217
993.8	2403	10217
994.0	2405	10234
994.2	2405	10217
994.4	2403	10217
994.6	2404	10216
994.8	2405	10234
995.0	2405	10234
995.2	2403	10217
995.4	2405	10217
995.6	2403	10199
995.8	2406	10254
996.0	2403	10217
996.2	2407	10236
996.4	2403	10217
996.6	2405	10236
996.8	2405	10236
997.0	2405	10236
997.2	2403	10217
997.4	2403	10217
997.6	2405	10236
997.8	2403	10217
998.0	2405	10234
998.2	2403	10217
998.4	2405	10236
998.6	2405	10218
998.8	2405	10236
999.0	2405	10236
999.2	2406	10254
999.4	2403	10217
999.6	2405	10236
999.8	2403	10217
1000.0	2405	10234
1000.2	2405	10234
1000.4	2405	10218
1000.6	2403	10217
1000.8	2403	10217
1001.0	2403	10217
1001.2	2401	10199
1001.4	2406	10254
1001.6	2404	10237
1001.8	2405	10236
1002.0	2405	10218
1002.2	2405	10236
1002.4	2401	10199
1002.6	2401	10199
1002.8	2403	10199
1003.0	2403	10234
1003.2	2403	10217
1003.4	2401	10217
1003.6	2401	10199
1003.8	2403	10217
1004.0	2403	10217
1004.2	2401	10199
1004.4	2401	10217
1004.6	2402	10218
1004.8	2403	10199
1005.0	2401	10199
1005.2	2403	10234
1005.4	2403	10217
1005.6	2401	10199
1005.8	2401	10199
1006.0	2401	10199
1006.2	2401	10217
1006.4	2402	10218
1006.6	2401	10217
1006.8	2405	10236
1007.0	2401	10217
1007.2	2402	10218
1007.4	2403	10217
1007.6	2401	10199
1007.8	2402	10236
1008.0	2401	10199
1008.2	2403	10217
1008.4	2402	10218
1008.6	2401	10199
1008.8	2402	10218
1009.0	2405	10236
1009.2	2402	10236
1009.4	2402	10218
1009.6	2402	10218
1009.8	2402	10218
1010.0	2405	10236
1010.2	2402	10218
1010.4	2399	10198
1010.6	2402	10236
1010.8	2402	10218
1011.0	2401	10199
1011.2	2401	10199
1011.4	2401	10199
1011.6	2401	10199
1011.8	2403	10234
1012.0	2400	10218
1012.2	2401	10199
1012.4	2398	10182
1012.6	2398	10182
1012.8	2399	10181
1013.0	2398	10199
1013.2	2402	10218
1013.4	2400	10201
1013.6	2402	10218
1013.8	2398	10199
1014.0	2401	10217
1014.2	2398	10199
1014.4	2398	10199
1014.6	2398	10199
1014.8	2402	10236
1015.0	2398	10199
1015.2	2398	10182
1015.4	2398	10182
1015.6	2402	10218
1015.8	2400	10218
1016.0	2400	10218
1016.2	2401	10237
1016.4	2398	10182
1016.6	2400	10201
1016.8	2398	10199
1017.0	2402	10236
1017.2	2401	10199
1017.4	2398	10182
1017.6	2397	10201
1017.8	2401	10199
1018.0	2401	10217
1018.2	2396	10182
1018.4	2398	10199
1018.6	2398	10182
1018.8	2398	10199
1019.0	2400	10201
1019.2	2397	10163
1019.4	2401	10219
1019.6	2400	10218
1019.8	2400	10201
1020.0	2400	10218
1020.2	2398	10199
1020.4	2398	10182
1020.6	2398	10182
1020.8	2402	10218
1021.0	2400	10218
1021.2	2398	10182
1021.4	2400	10218
1021.6	2397	10163
1021.8	2398	10182
1022.0	2396	10182
1022.2	2400	10201
1022.4	2398	10182
1022.6	2396	10182
1022.8	2400	10201
1023.0	2398	10199
1023.2	2397	10181
1023.4	2396	10182
1023.6	2396	10164
1023.8	2398	10199
1024.0	2396	10182
1024.2	2397	10183
1024.4	2400	10218
1024.6	2396	10164
1024.8	2398	10182
1025.0	2396	10182
1025.2	2396	10182
1025.4	2396	10182
1025.6	2397	10201
1025.8	2396	10164
1026.0	2398	10199
1026.2	2397	10201
1026.4	2397	10183
1026.6	2397	10183
1026.8	2398	10199
1027.0	2397	10201
1027.2	2398	10199
1027.4	2398	10199
1027.6	2397	10183
1027.8	2397	10201
1028.0	2397	10201
1028.2	2396	10182
1028.4	2396	10164
1028.6	2401	10219
1028.8	2397	10201
1029.0	2398	10199
1029.2	2396	10182
1029.4	2396	10164
1029.6	2396	10182
1029.8	2398	10182
1030.0	2397	10201
1030.2	2396	10164
1030.4	2396	10182
1030.6	2395	10183
1030.8	2396	10182
1031.0	2397	10183
1031.2	2397	10201
1031.4	2397	10183
1031.6	2396	10182
1031.8	2393	10164
1032.0	2397	10201
1032.2	2397	10201
1032.4	2395	10183
1032.6	2395	10183
1032.8	2399	10219
1033.0	2397	10201
1033.2	2397	10201
1033.4	2395	10183
1033.6	2397	10183
1033.8	2397	10218
1034.0	2395	10183
1034.2	2395	10183
1034.4	2395	10183
1034.6	2397	10201
1034.8	2395	10166
1035.0	2397	10201
1035.2	2395	10201
1035.4	2395	10183
1035.6	2393	10164
1035.8	2397	10201
1036.0	2393	10164
1036.2	2393	10164
1036.4	2393	10164
1036.6	2393	10147
1036.8	2393	10164
1037.0	2393	10164
1037.2	2393	10164
1037.4	2393	10164
1037.6	2395	10183
1037.8	2395	10183
1038.0	2396	10182
1038.2	2396	10182
1038.4	2393	10147
1038.6	2392	10129
1038.8	2396	10182
1039.0	2395	10201
1039.2	2395	10183
1039.4	2393	10164
1039.6	2391	10147
1039.8	2393	10182
1040.0	2393	10164
1040.2	2393	10182
1040.4	2393	10166
1040.6	2393	10182
1040.8	2393	10164
1041.0	2393	10164
1041.2	2395	10183
1041.4	2393	10164
1041.6	2389	10129
1041.8	2393	10164
1042.0	2395	10201
1042.2	2391	10147
1042.4	2389	10146
1042.6	2389	10146
1042.8	2393	10164
1043.0	2393	10164
1043.2	2393	10164
1043.4	2393	10164
1043.6	2391	10147
1043.8	2391	10147
1044.0	2393	10164
1044.2	2393	10164
1044.4	2389	10129
1044.6	2391	10147
1044.8	2392	10146
1045.0	2393	10164
1045.2	2391	10147
1045.4	2391	10164
1045.6	2391	10147
1045.8	2393	10182
1046.0	2391	10164
1046.2	2392	10146
1046.4	2391	10147
1046.6	2392	10146
1046.8	2389	10147
1047.0	2392	10146
1047.2	2391	10164
1047.4	2391	10147
1047.6	2387	10111
1047.8	2393	10164
1048.0	2391	10147
1048.2	2391	10147
1048.4	2391	10164
1048.6	2391	10147
1048.8	2391	10164
1049.0	2391	10147
1049.2	2389	10146
1049.4	2387	10129
1049.6	2389	10129
1049.8	2389	10129
1050.0	2392	10146
1050.2	2389	10147
1050.4	2389	10129
1050.6	2389	10130
1050.8	2389	10146
1051.0	2391	10147
1051.2	2391	10164
1051.4	2391	10164
1051.6	2389	10130
1051.8	2389	10146
1052.0	2387	10129
1052.2	2391	10147
1052.4	2389	10147
1052.6	2387	10129
1052.8	2389	10129
1053.0	2391	10164
1053.2	2393	10164
1053.4	2389	10129
1053.6	2389	10130
1053.8	2393	10164
1054.0	2391	10164
1054.2	2387	10129
1054.4	2391	10147
1054.6	2389	10147
1054.8	2393	10183
1055.0	2390	10166
1055.2	2389	10147
1055.4	2389	10130
1055.6	2389	10147
1055.8	2387	10111
1056.0	2389	10129
1056.2	2389	10146
1056.4	2391	10147
1056.6	2387	10111
1056.8	2391	10164
1057.0	2391	10164
1057.2	2387	10129
1057.4	2387	10129
1057.6	2389	10147
1057.8	2389	10129
1058.0	2387	10111
1058.2	2389	10147
1058.4	2389	10130
1058.6	2387	10111
1058.8	2389	10130
1059.0	2389	10129
1059.2	2391	10164
1059.4	2389	10147
1059.6	2389	10147
1059.8	2389	10146
1060.0	2389	10147
1060.2	2387	10129
1060.4	2389	10129
1060.6	2387	10111
1060.8	2389	10146
1061.0	2387	10111
1061.2	2391	10164
1061.4	2386	10113
1061.6	2387	10129
1061.8	2387	10111
1062.0	2387	10129
1062.2	2389	10147
1062.4	2387	10129
1062.6	2389	10130
1062.8	2387	10129
1063.0	2389	10164
1063.2	2385	10111
1063.4	2387	10111
1063.6	2386	10130
1063.8	2389	10147
1064.0	2389	10147
1064.2	2386	10130
1064.4	2386	10130
1064.6	2386	10130
1064.8	2385	10111
1065.0	2387	10129
1065.2	2387	10146
1065.4	2386	10130
1065.6	2386	10130
1065.8	2387	10129
1066.0	2386	10130
1066.2	2389	10147
1066.4	2389	10147
1066.6	2386	10130
1066.8	2390	10166
1067.0	2389	10147
1067.2	2389	10147
1067.4	2388	10148
1067.6	2386	10130
1067.8	2389	10130
1068.0	2388	10148
1068.2	2389	10147
1068.4	2386	10130
1068.6	2389	10130
1068.8	2385	10111
1069.0	2386	10130
1069.2	2386	10130
1069.4	2390	10166
1069.6	2388	10148
1069.8	2390	10166
1070.0	2386	10130
1070.2	2388	10148
1070.4	2388	10166
1070.6	2390	10166
1070.8	2386	10130
1071.0	2390	10166
1071.2	2385	10131
1071.4	2386	10147
1071.6	2386	10130
1071.8	2386	10130
1072.0	2386	10130
1072.2	2386	10130
1072.4	2389	10147
1072.6	2386	10130
1072.8	2386	10130
1073.0	2384	10113
1073.2	2388	10148
1073.4	2386	10130
1073.6	2384	10113
1073.8	2386	10130
1074.0	2385	10094
1074.2	2385	10111
1074.4	2385	10131
1074.6	2386	10130
1074.8	2384	10113
1075.0	2386	10147
1075.2	2385	10111
1075.4	2386	10130
1075.6	2386	10147
1075.8	2384	10113
1076.0	2386	10147
1076.2	2386	10130
1076.4	2386	10130
1076.6	2384	10095
1076.8	2386	10130
1077.0	2384	10113
